/home/antoine/Desktop/Traffic_Sign_Classifier/IMG/center_2018_02_16_14_44_22_979.jpg,/home/antoine/Desktop/Traffic_Sign_Classifier/IMG/left_2018_02_16_14_44_22_979.jpg,/home/antoine/Desktop/Traffic_Sign_Classifier/IMG/right_2018_02_16_14_44_22_979.jpg,0,0,0,6.51065E-06
/home/antoine/Desktop/Traffic_Sign_Classifier/IMG/center_2018_02_16_14_44_23_051.jpg,/home/antoine/Desktop/Traffic_Sign_Classifier/IMG/left_2018_02_16_14_44_23_051.jpg,/home/antoine/Desktop/Traffic_Sign_Classifier/IMG/right_2018_02_16_14_44_23_051.jpg,0,0,0,2.71542E-05
/home/antoine/Desktop/Traffic_Sign_Classifier/IMG/center_2018_02_16_14_44_23_124.jpg,/home/antoine/Desktop/Traffic_Sign_Classifier/IMG/left_2018_02_16_14_44_23_124.jpg,/home/antoine/Desktop/Traffic_Sign_Classifier/IMG/right_2018_02_16_14_44_23_124.jpg,0,0,0,2.932195E-05
/home/antoine/Desktop/Traffic_Sign_Classifier/IMG/center_2018_02_16_14_44_23_193.jpg,/home/antoine/Desktop/Traffic_Sign_Classifier/IMG/left_2018_02_16_14_44_23_193.jpg,/home/antoine/Desktop/Traffic_Sign_Classifier/IMG/right_2018_02_16_14_44_23_193.jpg,0,0,0,1.638604E-05
/home/antoine/Desktop/Traffic_Sign_Classifier/IMG/center_2018_02_16_14_44_23_264.jpg,/home/antoine/Desktop/Traffic_Sign_Classifier/IMG/left_2018_02_16_14_44_23_264.jpg,/home/antoine/Desktop/Traffic_Sign_Classifier/IMG/right_2018_02_16_14_44_23_264.jpg,0,0,0,1.665365E-05
/home/antoine/Desktop/Traffic_Sign_Classifier/IMG/center_2018_02_16_14_44_23_336.jpg,/home/antoine/Desktop/Traffic_Sign_Classifier/IMG/left_2018_02_16_14_44_23_336.jpg,/home/antoine/Desktop/Traffic_Sign_Classifier/IMG/right_2018_02_16_14_44_23_336.jpg,0,0,0,3.410989E-06
/home/antoine/Desktop/Traffic_Sign_Classifier/IMG/center_2018_02_16_14_44_23_408.jpg,/home/antoine/Desktop/Traffic_Sign_Classifier/IMG/left_2018_02_16_14_44_23_408.jpg,/home/antoine/Desktop/Traffic_Sign_Classifier/IMG/right_2018_02_16_14_44_23_408.jpg,0,0,0,1.809531E-06
/home/antoine/Desktop/Traffic_Sign_Classifier/IMG/center_2018_02_16_14_44_23_482.jpg,/home/antoine/Desktop/Traffic_Sign_Classifier/IMG/left_2018_02_16_14_44_23_482.jpg,/home/antoine/Desktop/Traffic_Sign_Classifier/IMG/right_2018_02_16_14_44_23_482.jpg,0,0,0,6.453734E-06
/home/antoine/Desktop/Traffic_Sign_Classifier/IMG/center_2018_02_16_14_44_23_551.jpg,/home/antoine/Desktop/Traffic_Sign_Classifier/IMG/left_2018_02_16_14_44_23_551.jpg,/home/antoine/Desktop/Traffic_Sign_Classifier/IMG/right_2018_02_16_14_44_23_551.jpg,0,0,0,6.382041E-07
/home/antoine/Desktop/Traffic_Sign_Classifier/IMG/center_2018_02_16_14_44_23_625.jpg,/home/antoine/Desktop/Traffic_Sign_Classifier/IMG/left_2018_02_16_14_44_23_625.jpg,/home/antoine/Desktop/Traffic_Sign_Classifier/IMG/right_2018_02_16_14_44_23_625.jpg,0,0,0,1.060427E-05
/home/antoine/Desktop/Traffic_Sign_Classifier/IMG/center_2018_02_16_14_44_23_696.jpg,/home/antoine/Desktop/Traffic_Sign_Classifier/IMG/left_2018_02_16_14_44_23_696.jpg,/home/antoine/Desktop/Traffic_Sign_Classifier/IMG/right_2018_02_16_14_44_23_696.jpg,0,0,0,7.746879E-06
/home/antoine/Desktop/Traffic_Sign_Classifier/IMG/center_2018_02_16_14_44_23_846.jpg,/home/antoine/Desktop/Traffic_Sign_Classifier/IMG/left_2018_02_16_14_44_23_846.jpg,/home/antoine/Desktop/Traffic_Sign_Classifier/IMG/right_2018_02_16_14_44_23_846.jpg,0,0,0,6.929341E-06
/home/antoine/Desktop/Traffic_Sign_Classifier/IMG/center_2018_02_16_14_44_40_598.jpg,/home/antoine/Desktop/Traffic_Sign_Classifier/IMG/left_2018_02_16_14_44_40_598.jpg,/home/antoine/Desktop/Traffic_Sign_Classifier/IMG/right_2018_02_16_14_44_40_598.jpg,0,0,0,27.17899
/home/antoine/Desktop/Traffic_Sign_Classifier/IMG/center_2018_02_16_14_44_40_665.jpg,/home/antoine/Desktop/Traffic_Sign_Classifier/IMG/left_2018_02_16_14_44_40_665.jpg,/home/antoine/Desktop/Traffic_Sign_Classifier/IMG/right_2018_02_16_14_44_40_665.jpg,0,0,0,27.01415
/home/antoine/Desktop/Traffic_Sign_Classifier/IMG/center_2018_02_16_14_44_40_748.jpg,/home/antoine/Desktop/Traffic_Sign_Classifier/IMG/left_2018_02_16_14_44_40_748.jpg,/home/antoine/Desktop/Traffic_Sign_Classifier/IMG/right_2018_02_16_14_44_40_748.jpg,0,0,0,26.79663
/home/antoine/Desktop/Traffic_Sign_Classifier/IMG/center_2018_02_16_14_44_40_815.jpg,/home/antoine/Desktop/Traffic_Sign_Classifier/IMG/left_2018_02_16_14_44_40_815.jpg,/home/antoine/Desktop/Traffic_Sign_Classifier/IMG/right_2018_02_16_14_44_40_815.jpg,0,0,0,26.58111
/home/antoine/Desktop/Traffic_Sign_Classifier/IMG/center_2018_02_16_14_44_40_897.jpg,/home/antoine/Desktop/Traffic_Sign_Classifier/IMG/left_2018_02_16_14_44_40_897.jpg,/home/antoine/Desktop/Traffic_Sign_Classifier/IMG/right_2018_02_16_14_44_40_897.jpg,0,0,0,26.36737
/home/antoine/Desktop/Traffic_Sign_Classifier/IMG/center_2018_02_16_14_44_40_965.jpg,/home/antoine/Desktop/Traffic_Sign_Classifier/IMG/left_2018_02_16_14_44_40_965.jpg,/home/antoine/Desktop/Traffic_Sign_Classifier/IMG/right_2018_02_16_14_44_40_965.jpg,0,0,0,26.2082
/home/antoine/Desktop/Traffic_Sign_Classifier/IMG/center_2018_02_16_14_44_41_031.jpg,/home/antoine/Desktop/Traffic_Sign_Classifier/IMG/left_2018_02_16_14_44_41_031.jpg,/home/antoine/Desktop/Traffic_Sign_Classifier/IMG/right_2018_02_16_14_44_41_031.jpg,0,0,0,26.05
/home/antoine/Desktop/Traffic_Sign_Classifier/IMG/center_2018_02_16_14_44_41_099.jpg,/home/antoine/Desktop/Traffic_Sign_Classifier/IMG/left_2018_02_16_14_44_41_099.jpg,/home/antoine/Desktop/Traffic_Sign_Classifier/IMG/right_2018_02_16_14_44_41_099.jpg,0,0,0,25.84054
/home/antoine/Desktop/Traffic_Sign_Classifier/IMG/center_2018_02_16_14_44_41_166.jpg,/home/antoine/Desktop/Traffic_Sign_Classifier/IMG/left_2018_02_16_14_44_41_166.jpg,/home/antoine/Desktop/Traffic_Sign_Classifier/IMG/right_2018_02_16_14_44_41_166.jpg,0,0,0,25.68455
/home/antoine/Desktop/Traffic_Sign_Classifier/IMG/center_2018_02_16_14_44_41_249.jpg,/home/antoine/Desktop/Traffic_Sign_Classifier/IMG/left_2018_02_16_14_44_41_249.jpg,/home/antoine/Desktop/Traffic_Sign_Classifier/IMG/right_2018_02_16_14_44_41_249.jpg,0,0,0,25.47803
/home/antoine/Desktop/Traffic_Sign_Classifier/IMG/center_2018_02_16_14_44_41_316.jpg,/home/antoine/Desktop/Traffic_Sign_Classifier/IMG/left_2018_02_16_14_44_41_316.jpg,/home/antoine/Desktop/Traffic_Sign_Classifier/IMG/right_2018_02_16_14_44_41_316.jpg,0,0,0,25.27318
/home/antoine/Desktop/Traffic_Sign_Classifier/IMG/center_2018_02_16_14_44_41_383.jpg,/home/antoine/Desktop/Traffic_Sign_Classifier/IMG/left_2018_02_16_14_44_41_383.jpg,/home/antoine/Desktop/Traffic_Sign_Classifier/IMG/right_2018_02_16_14_44_41_383.jpg,0,0,0,25.12062
/home/antoine/Desktop/Traffic_Sign_Classifier/IMG/center_2018_02_16_14_44_41_467.jpg,/home/antoine/Desktop/Traffic_Sign_Classifier/IMG/left_2018_02_16_14_44_41_467.jpg,/home/antoine/Desktop/Traffic_Sign_Classifier/IMG/right_2018_02_16_14_44_41_467.jpg,0,0,0,24.91864
